HomePlanet;CryoSleep;Destination;Age;VIP;RoomService;FoodCourt;ShoppingMall;Spa;VRDeck;TravelGroupType;Deck;Number;Side
0;False;0;22.0;False;261.0;0.0;0.0;107.0;1132.0;2;6;997;True
0;False;0;2.0;False;0.0;0.0;0.0;0.0;0.0;2;7;845;True
0;False;0;3.0;False;0.0;0.0;0.0;0.0;0.0;2;7;845;True
0;True;2;28.0;False;0.0;0.0;0.0;0.0;0.0;2;7;841;False
0;False;1;60.0;False;0.0;0.0;789.0;283.0;3.0;2;6;1062;False
0;False;1;48.0;False;0.0;2.0;72.0;554.0;143.0;2;7;841;False
0;False;2;18.0;False;51.0;339.0;1.0;0.0;436.0;2;5;331;True
0;False;0;31.0;False;1364.0;0.0;0.0;0.0;21.0;2;6;998;True
1;True;2;26.0;False;0.0;0.0;0.0;0.0;0.0;2;3;163;False
1;False;2;41.0;False;717.0;641.0;2.0;1559.0;4828.0;2;3;163;False
0;False;0;26.0;False;168.0;0.0;382.0;166.0;0.0;0;6;999;True
0;False;0;29.0;False;0.0;43.0;693.0;0.0;0.0;0;6;1063;False
0;False;0;24.0;False;666.0;938.0;1.0;0.0;0.0;0;5;332;True
0;False;0;25.0;False;10.0;0.0;908.0;5.0;0.0;0;6;1064;False
0;False;2;0.0;False;0.0;0.0;0.0;0.0;0.0;0;7;842;False
0;True;0;30.0;False;0.0;0.0;0.0;0.0;0.0;0;7;843;False
1;True;2;18.0;False;0.0;0.0;0.0;0.0;0.0;1;2;177;False
1;True;2;32.0;False;0.0;0.0;0.0;0.0;0.0;1;2;177;False
0;False;0;28.0;False;0.0;0.0;0.0;525.0;1889.0;0;6;1000;True
2;False;0;21.0;False;2206.0;0.0;353.0;0.0;19.0;0;4;165;False
0;False;0;25.0;False;0.0;528.0;8.0;153.0;0.0;0;6;1065;False
2;False;2;47.0;False;275.0;0.0;0.0;24.0;0.0;2;6;1002;True
2;True;1;28.82793046746535;False;0.0;0.0;0.0;0.0;0.0;2;6;1002;True
2;True;0;8.0;False;0.0;0.0;0.0;0.0;0.0;1;6;1002;True
0;False;0;24.0;False;0.0;0.0;56.0;564.0;880.0;0;6;1003;True
2;True;0;30.0;False;0.0;0.0;0.0;0.0;0.0;0;5;334;True
0;True;1;24.0;False;0.0;0.0;0.0;0.0;0.0;0;7;848;True
0;True;0;13.0;False;0.0;0.0;0.0;0.0;0.0;0;7;849;True
2;False;0;23.0;False;263.0;0.0;1548.0;44.0;0.0;0;6;1004;True
2;False;0;16.0;False;271.0;0.0;2251.0;117.0;0.0;0;6;1067;False
0;False;0;29.0;False;30.0;0.0;605.0;267.0;6.0;0;7;844;False
0;False;0;46.0;False;1.0;0.0;898.0;0.0;96.0;0;5;326;False
0;True;1;13.0;False;0.0;0.0;0.0;0.0;0.0;0;7;845;False
0;True;0;22.0;False;0.0;0.0;0.0;0.0;0.0;0;7;852;True
0;True;0;29.0;False;0.0;0.0;0.0;0.0;0.0;0;7;853;True
0;True;0;46.0;False;0.0;0.0;0.0;0.0;0.0;0;7;854;True
0;False;0;24.0;False;1231.0;0.0;0.0;1.0;3.0;1;6;1005;True
0;True;0;33.0;False;0.0;0.0;0.0;0.0;0.0;1;7;855;True
2;False;0;38.0;False;218.0;0.0;586.0;770.0;0.0;0;6;1006;True
0;True;0;57.0;False;0.0;0.0;0.0;0.0;0.0;2;7;847;False
0;False;0;28.82793046746535;False;0.0;13.0;643.0;47.0;0.0;2;6;1070;False
0;False;0;38.0;False;6.0;2324.0;0.0;0.0;0.0;0;7;848;False
0;False;0;28.0;False;607.0;0.0;0.0;227.0;0.0;0;7;856;True
2;False;0;25.0;False;922.0;0.0;1.0;91.0;0.0;0;5;327;False
2;True;0;22.0;False;0.0;0.0;0.0;0.0;0.0;0;6;1007;True
2;False;0;33.0;False;705.0;0.0;1905.0;13.0;0.0;0;6;1071;False
0;False;0;35.0;False;202.0;1309.0;60.0;0.0;0.0;0;6;1008;True
0;False;0;24.0;False;290.0;64.0;413.0;35.0;0.0;0;6;1009;True
1;True;0;31.0;False;0.0;0.0;0.0;0.0;0.0;2;2;202;True
1;True;0;16.0;False;0.0;0.0;0.0;0.0;0.0;1;2;202;True
1;True;0;28.0;False;0.0;0.0;0.0;0.0;0.0;2;2;202;True
1;False;2;8.0;False;0.0;0.0;0.0;0.0;0.0;2;2;202;True
2;True;0;20.0;False;0.0;0.0;0.0;0.0;0.0;0;6;1010;True
2;False;0;26.0;False;41.0;0.0;444.0;572.0;0.0;0;4;159;True
1;False;2;43.0;False;0.0;1001.0;0.0;2393.0;0.0;0;2;178;False
1;False;0;70.0;False;241.0;1065.0;0.0;2290.0;2.0;0;3;204;True
0;True;2;17.0;False;0.0;0.0;0.0;0.0;0.0;0;7;849;False
0;True;0;14.0;False;0.0;0.0;0.0;0.0;0.0;0;7;850;False
0;True;0;21.0;False;0.0;0.0;0.0;0.0;0.0;2;7;858;True
0;False;2;37.0;False;0.0;0.0;163.0;0.0;486.0;2;6;1012;True
0;False;0;15.0;False;0.0;400.0;0.0;0.0;702.0;0;6;1073;False
1;False;2;20.0;False;0.0;290.0;0.0;1866.0;217.0;2;1;64;True
1;False;2;36.0;True;13.0;196.0;3.0;0.0;12323.0;2;3;205;True
0;False;0;14.0;False;0.0;56.0;0.0;0.0;2.0;0;6;1013;True
0;False;0;21.0;False;38.0;1.0;591.0;1.0;31.0;0;5;336;True
0;False;0;28.0;False;89.0;3.0;571.0;258.0;0.0;0;6;1075;False
2;True;0;20.0;False;0.0;0.0;0.0;0.0;0.0;0;6;1076;False
0;False;0;26.0;False;0.0;0.0;827.0;1.0;0.0;0;6;1077;False
0;False;0;25.0;False;662.0;34.0;0.0;79.0;148.0;0;6;1078;False
0;False;0;29.0;False;0.0;10.0;0.0;594.0;120.0;0;6;1014;True
1;False;2;39.0;True;0.0;2868.0;0.0;5.0;1968.0;0;2;179;False
0;False;0;18.0;False;0.0;0.0;0.0;87.0;1232.0;0;6;1079;False
1;True;2;37.0;False;0.0;0.0;0.0;0.0;0.0;0;2;203;True
0;False;0;28.0;False;467.0;0.0;0.0;0.0;307.0;0;7;852;False
0;False;0;18.0;False;0.0;0.0;2728.0;0.0;0.0;0;6;1015;True
0;False;0;30.0;False;0.0;6.0;621.0;0.0;433.0;0;6;1080;False
0;False;0;35.0;False;35.0;0.0;14.0;0.0;816.0;2;5;337;True
0;False;0;26.0;False;0.0;196.0;0.0;0.0;487.0;2;6;1016;True
0;True;2;0.0;False;0.0;0.0;0.0;0.0;0.0;2;7;860;True
0;False;1;42.0;False;0.0;0.0;0.0;214.0;50.0;0;7;861;True
0;False;0;31.0;False;1177.0;2.0;0.0;0.0;1.0;0;6;1083;False
0;False;2;27.0;False;3905.0;7.0;0.0;4.0;53.0;0;7;854;False
1;False;0;25.0;False;0.0;4313.0;0.0;175.0;60.0;0;3;206;True
0;True;0;32.0;False;0.0;0.0;0.0;0.0;0.0;0;7;856;False
0;True;0;14.0;False;0.0;0.0;0.0;0.0;0.0;0;7;862;True
0;True;0;16.0;False;0.0;0.0;0.0;0.0;0.0;0;7;863;True
0;True;2;51.0;False;0.0;0.0;0.0;0.0;0.0;0;7;864;True
1;True;0;21.0;False;0.0;0.0;0.0;0.0;0.0;2;2;181;False
1;True;2;31.0;False;0.0;0.0;0.0;0.0;0.0;2;2;181;False
0;False;0;9.0;False;0.0;0.0;0.0;0.0;0.0;2;7;857;False
0;False;0;7.0;False;0.0;0.0;0.0;0.0;0.0;2;7;857;False
0;False;0;3.0;False;0.0;0.0;0.0;0.0;0.0;2;7;857;False
0;True;0;2.0;False;0.0;0.0;0.0;0.0;0.0;2;7;857;False
0;False;2;7.0;False;0.0;0.0;0.0;0.0;0.0;2;7;857;False
2;False;0;18.0;False;1744.0;0.0;8.0;8.0;0.0;2;6;1019;True
2;True;0;33.0;False;0.0;0.0;0.0;0.0;0.0;2;6;1019;True
0;False;0;23.0;False;0.0;2891.0;0.0;6.0;0.0;0;6;1084;False
1;True;0;13.0;False;0.0;0.0;0.0;0.0;0.0;0;2;204;True
2;False;0;32.0;False;4702.0;0.0;449.0;190.0;0.0;0;6;1021;True
1;True;0;27.0;False;0.0;0.0;0.0;0.0;0.0;0;2;182;False
0;False;0;23.0;False;0.0;491.0;0.0;61.0;0.0;0;6;1085;False
1;False;0;25.0;False;0.0;3625.0;0.0;0.0;168.0;0;3;208;True
0;False;0;18.0;False;454.0;0.0;0.0;324.0;0.0;0;6;1086;False
2;True;2;23.0;False;0.0;0.0;0.0;0.0;0.0;0;6;1087;False
1;True;2;31.0;False;0.0;0.0;0.0;0.0;0.0;1;5;330;False
1;False;0;32.0;False;0.0;1301.0;0.0;94.0;356.0;1;5;330;False
2;True;0;22.0;False;0.0;0.0;0.0;0.0;0.0;0;6;1090;False
2;True;0;38.0;False;0.0;0.0;0.0;0.0;0.0;0;6;1091;False
0;False;1;21.0;False;751.0;5.0;0.0;1.0;0.0;0;6;1023;True
2;True;0;28.0;False;0.0;0.0;0.0;0.0;0.0;0;6;1092;False
1;False;0;38.0;False;0.0;0.0;0.0;0.0;0.0;0;2;183;False
0;False;0;20.0;False;0.0;0.0;708.0;101.0;0.0;0;6;1094;False
0;False;0;23.0;False;0.0;1.0;292.0;0.0;340.0;0;6;1095;False
0;False;0;48.0;False;456.0;0.0;39.0;0.0;5.0;0;7;862;False
0;True;2;15.0;False;0.0;0.0;0.0;0.0;0.0;2;7;867;True
0;False;0;30.0;False;0.0;674.0;39.0;0.0;10.0;2;7;867;True
2;False;0;40.0;False;286.0;0.0;2299.0;12.0;0.0;0;6;1024;True
0;False;0;36.0;False;0.0;0.0;33.0;677.0;0.0;0;7;868;True
0;True;0;20.0;False;0.0;0.0;0.0;0.0;0.0;0;7;869;True
2;False;0;17.0;False;13.0;0.0;565.0;367.0;1.0;0;5;332;False
1;False;2;38.0;False;0.0;439.0;0.0;434.0;10074.0;2;3;168;False
1;True;2;38.0;False;0.0;0.0;0.0;0.0;0.0;2;3;168;False
2;False;0;14.0;False;809.0;0.0;59.0;0.0;0.0;2;4;167;False
2;False;0;28.82793046746535;False;134.0;0.0;6.0;1450.0;0.0;2;5;333;False
0;False;0;21.0;False;37.0;0.0;31.0;696.0;63.0;0;5;334;False
1;False;0;18.0;False;0.0;3770.0;0.0;287.0;3491.0;0;3;169;False
2;False;0;26.0;False;164.0;0.0;853.0;0.0;39.0;0;4;168;False
1;False;0;35.0;False;25.0;866.0;0.0;3198.0;459.0;0;3;170;False
2;False;2;46.0;False;1082.0;80.0;1177.0;0.0;323.0;0;6;1026;True
1;True;2;13.0;False;0.0;0.0;0.0;0.0;0.0;2;2;205;True
1;False;0;39.0;False;43.0;9365.0;144.0;0.0;118.0;2;2;205;True
2;False;1;49.0;False;1690.0;0.0;85.0;0.0;0.0;1;4;161;True
2;False;0;28.0;False;0.0;0.0;0.0;0.0;0.0;1;5;339;True
0;False;0;27.0;False;0.0;686.0;0.0;101.0;9.0;2;6;1098;False
0;True;0;21.0;False;0.0;0.0;0.0;0.0;0.0;2;7;865;False
0;False;0;29.0;False;0.0;32.0;0.0;4517.0;0.0;0;5;340;True
2;True;0;38.0;False;0.0;0.0;0.0;0.0;0.0;0;6;1100;False
0;False;1;18.0;False;0.0;0.0;0.0;150.0;0.0;0;6;1101;False
1;True;2;35.0;False;0.0;0.0;0.0;0.0;0.0;0;5;336;False
2;True;0;37.0;False;0.0;0.0;0.0;0.0;0.0;0;6;1102;False
0;False;0;60.0;False;943.0;53.0;0.0;0.0;0.0;0;5;337;False
1;True;0;31.0;False;0.0;0.0;0.0;0.0;0.0;0;5;338;False
1;True;0;4.0;False;0.0;0.0;0.0;0.0;0.0;2;3;209;True
1;False;0;34.0;False;0.0;3195.0;0.0;102.0;1469.0;2;3;209;True
1;False;2;46.0;False;0.0;8221.0;0.0;1010.0;160.0;2;3;209;True
0;False;0;18.0;False;0.0;0.0;55.0;2288.0;1.0;0;7;870;True
2;False;0;38.0;False;0.0;0.0;363.0;7.0;3.0;0;5;342;True
1;True;0;13.0;False;0.0;0.0;0.0;0.0;0.0;2;3;210;True
1;True;0;26.0;False;0.0;0.0;0.0;0.0;0.0;2;3;210;True
1;False;0;30.0;False;0.0;95.0;0.0;1202.0;5558.0;0;3;173;False
0;False;0;42.0;False;0.0;0.0;8.0;3409.0;0.0;0;6;1030;True
2;False;0;36.0;False;386.0;0.0;756.0;6.0;0.0;0;6;1104;False
0;False;2;23.0;False;253.0;0.0;1175.0;3.0;0.0;0;6;1105;False
1;False;0;34.0;True;0.0;5210.0;0.0;1332.0;2.0;2;1;65;True
1;False;0;26.0;False;0.0;4894.0;0.0;62.0;85.0;2;1;65;True
2;False;0;31.0;False;2048.0;0.0;1040.0;136.0;0.0;0;4;170;False
2;False;0;48.0;False;581.0;6.0;1.0;158.0;0.0;0;4;171;False
0;True;0;10.0;False;0.0;0.0;0.0;0.0;0.0;0;7;871;True
2;False;0;27.0;False;2.0;0.0;1320.0;0.0;26.0;2;6;1106;False
2;False;0;32.0;False;2497.0;0.0;101.0;0.0;0.0;2;6;1106;False
0;True;0;24.0;False;0.0;0.0;0.0;0.0;0.0;2;7;872;True
0;True;1;20.0;False;0.0;0.0;0.0;0.0;0.0;2;7;872;True
0;False;0;48.0;False;83.0;110.0;0.0;690.0;8.0;2;6;1032;True
2;False;0;35.0;True;628.0;6.0;528.0;136.0;0.0;0;5;343;True
2;False;0;14.0;False;246.0;0.0;2153.0;0.0;0.0;0;4;172;False
2;False;0;28.0;False;4.0;0.0;2574.0;0.0;0.0;0;4;173;False
2;False;0;28.82793046746535;False;743.0;378.0;8.0;0.0;0.0;0;6;1109;False
2;True;0;42.0;False;0.0;0.0;0.0;0.0;0.0;2;4;162;True
2;True;0;8.0;False;0.0;0.0;0.0;0.0;0.0;2;4;162;True
2;True;2;30.0;False;0.0;0.0;0.0;0.0;0.0;2;4;162;True
0;False;0;44.0;False;0.0;0.0;5.0;30.0;777.0;0;7;869;False
2;False;0;40.0;False;1269.0;0.0;75.0;0.0;4.0;0;6;1034;True
0;False;0;38.0;False;766.0;38.0;0.0;0.0;0.0;0;6;1111;False
2;False;0;32.0;False;1781.0;0.0;654.0;580.0;0.0;2;4;174;False
2;False;0;16.0;False;2116.0;0.0;350.0;0.0;901.0;2;4;174;False
2;False;0;33.0;False;748.0;130.0;1047.0;458.0;0.0;0;4;163;True
1;False;0;38.0;False;20.0;3960.0;153.0;280.0;1674.0;0;2;206;True
0;False;0;23.0;False;0.0;806.0;0.0;2.0;0.0;0;7;870;False
0;False;0;16.0;False;3.0;595.0;0.0;9.0;321.0;0;7;871;False
0;False;1;16.0;False;481.0;0.0;166.0;0.0;122.0;2;7;872;False
0;False;0;11.0;False;0.0;0.0;0.0;0.0;0.0;2;7;872;False
0;False;0;22.0;False;0.0;824.0;0.0;0.0;411.0;2;6;1112;False
0;False;0;43.0;False;0.0;0.0;0.0;0.0;1544.0;2;6;1112;False
0;True;1;20.0;False;0.0;0.0;0.0;0.0;0.0;2;7;872;False
0;False;0;22.0;False;0.0;747.0;8.0;0.0;314.0;0;6;1113;False
2;False;0;0.0;False;0.0;0.0;0.0;0.0;0.0;2;6;1114;False
2;False;0;30.0;False;138.0;0.0;208.0;952.0;0.0;2;5;340;False
2;True;0;18.0;False;0.0;0.0;0.0;0.0;0.0;2;6;1114;False
2;False;2;0.0;False;0.0;0.0;0.0;0.0;0.0;2;6;1114;False
2;False;0;41.0;False;164.0;0.0;1115.0;1.0;18.0;0;5;349;True
0;False;0;39.0;False;0.0;829.0;0.0;1.0;0.0;0;6;1036;True
0;False;0;37.0;False;389.0;0.0;1.0;3369.0;3.0;0;7;873;True
1;True;2;26.0;False;0.0;0.0;0.0;0.0;0.0;0;4;164;True
2;False;0;49.0;False;552.0;0.0;7.0;0.0;183.0;2;6;1116;False
2;False;0;28.0;False;142.0;0.0;1878.0;62.0;0.0;2;5;341;False
2;False;1;13.0;False;358.0;65.0;599.0;676.0;0.0;2;6;1117;False
2;False;0;64.0;False;469.0;700.0;2.0;1.0;0.0;2;5;342;False
0;False;1;24.0;False;1.0;0.0;11.0;0.0;734.0;0;6;1037;True
2;True;0;18.0;False;0.0;0.0;0.0;0.0;0.0;2;6;1118;False
2;False;0;18.0;False;3458.0;0.0;216.0;0.0;0.0;1;6;1118;False
2;False;0;25.0;False;948.0;0.0;1.0;170.0;0.0;2;6;1118;False
0;True;0;19.0;False;0.0;0.0;0.0;0.0;0.0;0;7;873;False
0;False;2;33.0;False;2.0;0.0;0.0;0.0;720.0;0;5;350;True
0;True;0;28.82793046746535;False;0.0;0.0;0.0;0.0;0.0;0;7;874;False
2;False;0;50.0;False;846.0;0.0;280.0;280.0;0.0;0;6;1121;False
2;False;0;44.0;False;1267.0;18.0;0.0;3.0;0.0;0;6;1123;False
0;True;1;52.0;False;0.0;0.0;0.0;0.0;0.0;0;7;875;False
0;True;0;7.0;False;0.0;0.0;0.0;0.0;0.0;2;7;875;True
0;False;2;30.0;False;0.0;59.0;18.0;639.0;0.0;2;6;1041;True
0;False;0;27.0;False;1109.0;0.0;0.0;0.0;0.0;2;6;1041;True
1;True;2;24.0;False;0.0;0.0;0.0;0.0;0.0;0;2;207;True
0;False;2;13.0;False;4.0;99.0;1.0;0.0;595.0;0;6;1124;False
0;True;0;32.0;False;0.0;0.0;0.0;0.0;0.0;0;7;876;False
2;True;2;17.0;False;0.0;0.0;0.0;0.0;0.0;1;6;1126;False
2;False;0;36.0;False;0.0;0.0;0.0;0.0;0.0;1;6;1126;False
0;True;1;16.0;False;0.0;0.0;0.0;0.0;0.0;0;7;877;False
1;False;0;24.0;False;0.0;0.0;0.0;0.0;0.0;0;3;212;True
0;False;2;28.0;False;0.0;9.0;0.0;1114.0;5.0;0;6;1044;True
2;False;0;28.82793046746535;False;848.0;1497.0;2.0;0.0;0.0;0;5;343;False
2;False;2;13.0;False;9920.0;0.0;180.0;130.0;571.0;0;5;344;False
0;False;0;39.0;False;0.0;1.0;0.0;739.0;0.0;0;6;1129;False
0;False;0;24.0;False;0.0;0.0;980.0;7.0;0.0;0;5;351;True
1;False;0;38.0;False;0.0;347.0;0.0;1545.0;2187.0;0;3;213;True
2;False;0;20.0;False;489.0;126.0;663.0;214.0;0.0;0;6;1131;False
0;False;0;21.0;False;724.0;0.0;0.0;0.0;0.0;0;6;1045;True
2;False;0;27.0;False;1.0;1.0;2196.0;372.0;0.0;2;6;1132;False
2;False;0;49.0;False;226.0;11.0;2.0;1580.0;0.0;2;6;1132;False
2;True;0;6.0;False;0.0;0.0;0.0;0.0;0.0;2;6;1132;False
1;True;2;41.0;False;0.0;0.0;0.0;0.0;0.0;2;2;185;False
1;False;2;33.0;True;0.0;1473.0;1089.0;5700.0;1466.0;2;2;185;False
1;False;0;6.0;False;0.0;0.0;0.0;0.0;0.0;2;2;185;False
1;False;2;35.0;False;0.0;4618.0;0.0;324.0;12061.0;2;2;185;False
1;False;0;46.0;False;0.0;4524.0;0.0;243.0;7730.0;2;2;185;False
0;False;0;31.0;False;2703.0;21.0;0.0;0.0;1.0;0;6;1046;True
1;True;0;32.0;False;0.0;0.0;0.0;0.0;0.0;0;2;208;True
1;True;2;31.0;False;0.0;0.0;0.0;0.0;0.0;0;1;50;False
0;True;0;20.0;False;0.0;0.0;0.0;0.0;0.0;0;7;878;False
0;False;0;57.0;False;685.0;0.0;0.0;0.0;0.0;0;7;877;True
0;False;1;37.0;False;0.0;0.0;559.0;11.0;0.0;0;6;1047;True
0;False;0;43.0;False;0.0;0.0;1.0;0.0;0.0;0;6;1134;False
0;False;0;49.0;False;1020.0;0.0;2.0;2.0;0.0;0;7;879;True
0;False;0;17.0;False;0.0;150.0;166.0;570.0;0.0;0;7;880;True
2;False;0;29.0;False;518.0;0.0;10.0;1245.0;0.0;0;6;1048;True
0;True;2;36.0;False;0.0;0.0;0.0;0.0;0.0;0;7;881;True
0;False;1;17.0;False;2.0;0.0;0.0;0.0;681.0;0;6;1135;False
2;True;2;45.0;False;0.0;0.0;0.0;0.0;0.0;0;6;1050;True
0;False;0;20.0;False;0.0;9.0;82.0;14.0;704.0;0;7;880;False
2;True;0;24.0;False;0.0;0.0;0.0;0.0;0.0;0;6;1136;False
1;True;0;28.0;False;0.0;0.0;0.0;0.0;0.0;2;2;186;False
1;False;0;15.0;False;0.0;22.0;6805.0;0.0;531.0;2;2;186;False
1;False;0;53.0;False;0.0;6634.0;0.0;5047.0;108.0;2;2;186;False
1;True;0;51.0;False;0.0;0.0;0.0;0.0;0.0;2;2;186;False
0;True;0;14.0;False;0.0;0.0;0.0;0.0;0.0;2;7;881;False
0;True;0;1.0;False;0.0;0.0;0.0;0.0;0.0;2;7;881;False
2;False;0;26.0;False;665.0;76.0;0.0;1478.0;0.0;0;6;1137;False
0;False;0;20.0;False;0.0;0.0;499.0;285.0;103.0;0;7;882;True
0;False;0;23.0;False;0.0;551.0;59.0;720.0;14.0;0;6;1052;True
0;False;0;22.0;False;658.0;0.0;0.0;161.0;3.0;0;6;1053;True
0;True;2;22.0;False;0.0;0.0;0.0;0.0;0.0;0;7;882;False
1;True;0;13.0;False;0.0;0.0;0.0;0.0;0.0;2;2;210;True
1;False;0;28.0;False;0.0;0.0;0.0;0.0;0.0;2;2;210;True
0;True;0;40.0;False;0.0;0.0;0.0;0.0;0.0;0;7;884;True
2;False;2;21.0;False;4027.0;0.0;47.0;83.0;0.0;0;4;175;False
0;False;0;35.0;False;702.0;104.0;5.0;76.0;0.0;0;7;885;True
0;False;0;22.0;False;142.0;1307.0;0.0;0.0;0.0;0;6;1140;False
1;True;0;37.0;False;0.0;0.0;0.0;0.0;0.0;0;4;166;True
2;False;0;21.0;False;0.0;0.0;0.0;0.0;0.0;0;5;356;True
0;False;0;27.0;False;0.0;0.0;800.0;0.0;0.0;0;6;1055;True
0;True;0;20.0;False;0.0;0.0;0.0;0.0;0.0;0;7;887;True
0;True;0;15.0;False;0.0;0.0;0.0;0.0;0.0;2;7;884;False
0;False;1;25.0;False;39.0;0.0;169.0;20.0;1403.0;2;5;346;False
1;False;2;31.0;False;0.0;225.0;0.0;301.0;4090.0;2;1;67;True
1;False;2;28.82793046746535;False;0.0;8162.0;1044.0;699.0;46.0;2;2;211;True
0;True;0;18.0;False;0.0;0.0;0.0;0.0;0.0;2;7;889;True
0;True;1;2.0;False;0.0;0.0;0.0;0.0;0.0;2;7;889;True
0;False;0;27.0;False;0.0;6.0;0.0;814.0;107.0;2;7;889;True
0;False;0;0.0;False;0.0;0.0;0.0;0.0;0.0;2;7;889;True
0;False;0;22.0;False;758.0;0.0;46.0;0.0;0.0;0;6;1141;False
2;False;0;28.82793046746535;False;0.0;0.0;0.0;0.0;0.0;0;5;357;True
0;False;0;56.0;False;0.0;4.0;778.0;0.0;0.0;0;7;890;True
0;False;0;28.0;False;0.0;0.0;0.0;676.0;124.0;0;6;1058;True
0;False;2;42.0;False;31.0;0.0;0.0;635.0;0.0;2;5;358;True
0;False;0;20.0;False;0.0;0.0;0.0;703.0;0.0;2;6;1059;True
0;False;0;27.0;False;508.0;585.0;9.0;0.0;0.0;2;6;1059;True
0;False;1;29.0;False;0.0;0.0;20.0;0.0;402.0;0;7;885;False
0;False;2;36.0;False;85.0;0.0;545.0;15.0;0.0;0;6;1060;True
0;False;0;23.0;False;0.0;0.0;4.0;145.0;0.0;2;6;1061;True
0;True;0;64.0;False;0.0;0.0;0.0;0.0;0.0;2;7;891;True
0;False;0;19.0;False;1.0;1.0;0.0;0.0;1755.0;2;7;886;False
0;True;2;1.0;False;0.0;0.0;0.0;0.0;0.0;2;7;886;False
0;True;0;49.0;False;0.0;0.0;0.0;0.0;0.0;1;7;886;False
0;True;2;0.0;False;0.0;0.0;0.0;0.0;0.0;2;7;886;False
0;False;0;18.0;False;0.0;288.0;35.0;0.0;435.0;0;6;1143;False
1;False;2;39.0;False;5645.0;132.0;0.0;1.0;1814.0;0;3;174;False
2;False;0;37.0;False;10.0;20.0;868.0;115.0;0.0;2;5;347;False
2;True;0;44.0;False;0.0;0.0;0.0;0.0;0.0;2;6;1144;False
2;False;1;43.0;False;817.0;0.0;617.0;0.0;0.0;2;6;1145;False
2;True;0;33.0;False;0.0;0.0;0.0;0.0;0.0;2;6;1145;False
0;False;0;20.0;False;41.0;222.0;0.0;43.0;601.0;2;7;893;True
0;False;0;0.0;False;0.0;0.0;0.0;0.0;0.0;2;7;893;True
0;False;2;4.0;False;0.0;0.0;0.0;0.0;0.0;2;7;893;True
2;True;0;20.0;False;0.0;0.0;0.0;0.0;0.0;0;6;1062;True
2;False;0;50.0;False;690.0;0.0;30.0;762.0;428.0;0;6;1063;True
2;True;0;47.0;False;0.0;0.0;0.0;0.0;0.0;2;6;1146;False
2;True;0;17.0;False;0.0;0.0;0.0;0.0;0.0;2;6;1146;False
1;False;0;26.0;False;0.0;1583.0;0.0;232.0;8040.0;0;2;187;False
0;False;0;21.0;False;39.0;360.0;0.0;0.0;0.0;0;5;360;True
2;True;0;20.0;False;0.0;0.0;0.0;0.0;0.0;0;6;1147;False
1;True;0;26.0;False;0.0;0.0;0.0;0.0;0.0;0;3;175;False
2;False;0;28.82793046746535;True;1565.0;0.0;0.0;0.0;145.0;0;6;1149;False
0;False;1;34.0;False;0.0;0.0;693.0;3.0;77.0;2;7;894;True
0;True;0;11.0;False;0.0;0.0;0.0;0.0;0.0;2;7;894;True
0;True;0;0.0;False;0.0;0.0;0.0;0.0;0.0;2;7;894;True
1;False;2;28.0;False;550.0;5203.0;0.0;2244.0;1624.0;0;4;176;False
0;False;0;33.0;False;127.0;745.0;9.0;0.0;0.0;0;7;895;True
0;True;0;22.0;False;0.0;0.0;0.0;0.0;0.0;0;7;888;False
2;False;0;28.0;False;0.0;0.0;0.0;0.0;0.0;2;6;1150;False
2;True;0;11.0;False;0.0;0.0;0.0;0.0;0.0;2;6;1150;False
2;False;0;60.0;False;51.0;10.0;754.0;1412.0;137.0;2;6;1150;False
0;False;0;27.0;False;0.0;1.0;667.0;897.0;43.0;0;5;361;True
0;True;0;37.0;False;0.0;0.0;0.0;0.0;0.0;0;7;890;False
0;True;2;23.0;False;0.0;0.0;0.0;0.0;0.0;0;7;897;True
2;False;0;57.0;False;1696.0;0.0;1006.0;0.0;27.0;0;4;168;True
1;True;0;29.0;False;0.0;0.0;0.0;0.0;0.0;2;1;51;False
1;False;0;28.0;False;0.0;175.0;0.0;214.0;7461.0;2;1;51;False
1;False;0;42.0;False;0.0;890.0;2929.0;352.0;4898.0;2;1;51;False
1;False;0;43.0;False;7.0;494.0;2473.0;443.0;71.0;2;1;51;False
1;True;0;26.0;False;0.0;0.0;0.0;0.0;0.0;0;3;176;False
1;False;2;72.0;False;2445.0;3023.0;0.0;704.0;20.0;0;5;349;False
1;False;0;49.0;False;0.0;3991.0;298.0;289.0;2740.0;2;2;188;False
1;True;2;29.0;True;0.0;0.0;0.0;0.0;0.0;2;2;188;False
0;True;0;18.0;False;0.0;0.0;0.0;0.0;0.0;0;7;891;False
0;False;2;26.0;False;0.0;406.0;0.0;0.0;503.0;0;7;900;True
2;True;2;19.0;False;0.0;0.0;0.0;0.0;0.0;0;6;1153;False
0;False;2;18.0;False;749.0;0.0;74.0;0.0;0.0;0;6;1154;False
0;False;2;14.0;False;714.0;237.0;0.0;587.0;1.0;0;6;1155;False
2;False;0;44.0;False;583.0;0.0;222.0;0.0;1560.0;2;6;1156;False
2;True;0;34.0;False;0.0;0.0;0.0;0.0;0.0;2;6;1156;False
0;True;2;18.0;False;0.0;0.0;0.0;0.0;0.0;0;7;892;False
0;True;1;36.0;False;0.0;0.0;0.0;0.0;0.0;0;7;902;True
1;True;2;27.0;False;0.0;0.0;0.0;0.0;0.0;0;2;212;True
